name,genre,time,year,country,lang,production bdget,domestic gross,world wide gross,rate,neto income
2962,3.0,107.0,2015,66.0,21.0,18000000.0,26302732.0,44263412.0,3.6,26263412.0
2963,2.0,122.0,1970,66.0,21.0,18000000.0,24911670.0,24911670.0,6.8,6911670.0
2964,2.0,86.0,2009,66.0,21.0,18000000.0,24007324.0,27148898.0,3.7,9148898.0
2965,6.0,129.0,1980,66.0,21.0,18000000.0,23380204.0,23380512.0,9.3,5380512.0
2966,6.0,119.0,2009,66.0,21.0,18000000.0,22965110.0,36133016.0,3.7,18133016.0
2967,9.0,107.0,2009,66.0,21.0,18000000.0,22455510.0,80227620.0,6.9,62227620.0
2968,11.0,110.0,2017,66.0,21.0,18000000.0,20497844.0,40651864.0,9.2,22651864.0
2969,1.0,109.0,1985,65.0,21.0,18000000.0,19739000.0,19739000.0,6.3,1739000.0
2970,6.0,93.0,2010,66.0,21.0,18000000.0,18335230.0,60217172.0,8.5,42217172.0
2971,3.0,94.0,2000,66.0,21.0,18000000.0,17266360.0,29934476.0,5.7,11934476.0
2972,6.0,113.0,2000,66.0,21.0,18000000.0,17200924.0,21361108.0,8.2,3361108.0
2973,1.0,93.0,2016,30.0,21.0,18000000.0,17062500.0,30535660.0,2.2,12535660.0
2974,1.0,91.0,2004,25.0,21.0,18000000.0,16703799.0,16959614.0,4.7,-1040386.0
2975,6.0,127.0,2013,66.0,21.0,18000000.0,16131410.0,43402516.0,4.0,25402516.0
2976,6.0,110.0,2001,66.0,21.0,18000000.0,15652637.0,23889158.0,8.8,5889158.0
2977,3.0,90.0,2010,66.0,21.0,18000000.0,15285588.0,19685588.0,5.2,1685588.0
2978,3.0,93.0,2014,66.0,21.0,18000000.0,15160801.0,17920012.0,4.0,-79988.0
2979,10.0,102.0,2009,66.0,21.0,18000000.0,14800725.0,16382538.0,9.5,-1617462.0
2980,11.0,108.0,1981,66.0,21.0,18000000.0,13747234.0,13747988.0,8.1,-4252012.0
2981,11.0,109.0,2001,66.0,21.0,18000000.0,13491653.0,27491652.0,7.9,9491652.0
2982,12.0,100.0,1981,66.0,21.0,18000000.0,13400000.0,13400000.0,5.7,-4600000.0
2983,6.0,111.0,2014,66.0,21.0,18000000.0,13371528.0,14189810.0,9.3,-3810190.0
2984,11.0,89.0,2013,8.0,21.0,18000000.0,10501938.0,11813989.0,3.5,-6186011.0
2985,6.0,110.0,1997,66.0,21.0,18000000.0,8038061.0,16011975.0,7.5,-1988025.0
2986,6.0,110.0,2004,66.0,21.0,18000000.0,7739049.0,14451322.0,7.4,-3548678.0
2987,3.0,105.0,1989,66.0,21.0,18000000.0,7190505.0,7190505.0,6.2,-10809495.0
2988,11.0,110.0,1986,66.0,21.0,18000000.0,6734844.0,6734844.0,7.1,-11265156.0
2989,6.0,110.0,2010,25.0,21.0,18000000.0,6617867.0,15696146.0,9.1,-2303854.0
2990,0.0,110.0,1981,66.0,21.0,18000000.0,6000000.0,6000000.0,6.2,-12000000.0
2991,3.0,126.0,1994,66.0,21.0,18000000.0,5828466.0,5828734.0,8.8,-12171266.0
2992,6.0,120.0,2008,25.0,36.0,18000000.0,5705761.0,27147348.0,7.6,9147348.0
2993,0.0,110.0,2008,65.0,21.0,18000000.0,5700626.0,27794340.0,7.1,9794340.0
2994,0.0,110.0,1982,66.0,21.0,18000000.0,5675599.0,5675599.0,4.3,-12324401.0
2995,6.0,117.0,2010,66.0,21.0,18000000.0,4806750.0,25941436.0,8.6,7941436.0
2996,6.0,110.0,1996,66.0,21.0,18000000.0,4501094.0,7129670.0,9.1,-10870330.0
2997,6.0,116.0,2014,2.0,21.0,18000000.0,4438438.0,23910210.0,6.8,5910210.0
2998,6.0,113.0,1995,66.0,21.0,18000000.0,4100000.0,4100000.0,8.7,-13900000.0
2999,6.0,102.0,2016,66.0,21.0,18000000.0,3712282.0,7680250.0,9.4,-10319750.0
3000,6.0,132.0,2016,22.0,21.0,18000000.0,3500605.0,7768259.0,7.2,-10231741.0
3001,4.0,93.0,2013,66.0,21.0,18000000.0,3419967.0,9082906.0,7.3,-8917094.0
3002,10.0,110.0,2003,66.0,21.0,18000000.0,3203044.0,13203044.0,4.4,-4796956.0
3003,11.0,117.0,1996,66.0,21.0,18000000.0,2483790.0,2483790.0,2.9,-15516210.0
3004,6.0,117.0,2017,65.0,21.0,18000000.0,2402004.0,42137612.0,7.8,24137612.0
3005,6.0,145.0,2009,3.0,26.0,18000000.0,2222862.0,25727044.0,6.5,7727044.0
3006,0.0,110.0,1986,66.0,21.0,18000000.0,1305114.0,1305114.0,3.3,-16694886.0
3007,11.0,97.0,2013,66.0,21.0,18000000.0,1034589.0,1199510.0,6.6,-16800490.0
3008,11.0,103.0,2002,66.0,21.0,18000000.0,676698.0,676698.0,9.0,-17323302.0
3009,11.0,110.0,2009,66.0,21.0,18000000.0,315000.0,315000.0,8.4,-17685000.0
3010,0.0,121.0,1999,43.0,21.0,18000000.0,229311.0,229311.0,8.6,-17770689.0
3011,6.0,123.0,2010,25.0,5.0,18000000.0,145526.0,1619153.0,7.1,-16380847.0
3012,0.0,105.0,2006,22.0,25.0,18000000.0,70644.0,2401413.0,5.9,-15598587.0
3013,3.0,102.0,2002,66.0,21.0,18000000.0,70644.0,7145956.0,3.8,-10854044.0
3014,0.0,92.0,2016,66.0,21.0,18000000.0,70644.0,309608.0,3.2,-17690392.0
3015,7.0,91.0,2014,22.0,21.0,18000000.0,70644.0,94953.0,3.2,-17905047.0
3016,0.0,89.0,1985,46.0,21.0,17900000.0,6905861.0,6908640.0,9.1,-10991360.0
3017,0.0,130.0,2019,53.0,34.0,17700000.0,372562.0,59505508.0,8.5,41805508.0
3018,11.0,118.0,2012,66.0,21.0,17700000.0,49521.0,14518884.0,6.5,-3181116.0
3019,3.0,112.0,2007,66.0,21.0,17500000.0,121463224.0,169955140.0,8.7,152455140.0
3020,3.0,103.0,2009,66.0,21.0,17500000.0,90508340.0,90508340.0,9.6,73008340.0
3021,6.0,98.0,2008,66.0,21.0,17500000.0,58017784.0,148586910.0,7.6,131086910.0
3022,1.0,80.0,2006,66.0,21.0,17500000.0,51386612.0,109843390.0,6.6,92343390.0
3023,6.0,121.0,2004,65.0,21.0,17500000.0,23519128.0,36520452.0,9.4,19020452.0
3024,3.0,110.0,2006,66.0,21.0,17500000.0,19185184.0,20159316.0,7.5,2659316.0
3025,9.0,95.0,2013,66.0,21.0,17500000.0,7018188.0,7454184.0,5.1,-10045816.0
3026,6.0,110.0,2003,66.0,21.0,17500000.0,325491.0,325491.0,4.6,-17174509.0
3027,11.0,123.0,2019,2.0,21.0,17300000.0,9619500.0,21132856.0,8.6,3832856.0
3028,7.0,95.0,2018,66.0,21.0,17000000.0,188024370.0,334876670.0,8.3,317876670.0
3029,7.0,104.0,2001,22.0,21.0,17000000.0,96522690.0,207765060.0,7.6,190765060.0
3030,0.0,110.0,1986,66.0,21.0,17000000.0,85160250.0,183300770.0,7.1,166300770.0
3031,3.0,104.0,2014,66.0,21.0,17000000.0,82390776.0,136890770.0,8.3,119890770.0
3032,7.0,110.0,1997,66.0,21.0,17000000.0,72250090.0,125250090.0,4.0,108250090.0
3033,9.0,170.0,1964,66.0,21.0,17000000.0,72000000.0,72071630.0,9.0,55071630.0
3034,6.0,127.0,2004,66.0,21.0,17000000.0,71502300.0,109726800.0,7.9,92726800.0
3035,3.0,122.0,2013,66.0,21.0,17000000.0,70525190.0,72835710.0,8.3,55835710.0
3036,7.0,97.0,2009,66.0,21.0,17000000.0,65002020.0,92670240.0,5.0,75670240.0
3037,3.0,112.0,2012,66.0,21.0,17000000.0,65001092.0,116044344.0,8.3,99044344.0
3038,7.0,85.0,1998,66.0,21.0,17000000.0,55041736.0,55041736.0,4.9,38041736.0
3039,7.0,91.0,2013,66.0,21.0,17000000.0,54239856.0,99041944.0,8.4,82041944.0
3040,0.0,110.0,2004,13.0,21.0,17000000.0,53652140.0,177535950.0,7.7,160535950.0
3041,7.0,91.0,2010,66.0,21.0,17000000.0,45710176.0,133735280.0,9.5,116735280.0
3042,6.0,128.0,2015,66.0,21.0,17000000.0,44480276.0,45707924.0,7.8,28707924.0
3043,6.0,125.0,2019,66.0,21.0,17000000.0,43082156.0,44035588.0,9.7,27035588.0
3044,6.0,107.0,2016,66.0,21.0,17000000.0,42065184.0,42493504.0,2.3,25493504.0
3045,7.0,110.0,2006,66.0,21.0,17000000.0,41778864.0,70355816.0,5.8,53355816.0
3046,7.0,87.0,2019,66.0,21.0,17000000.0,39014190.0,91799500.0,1.9,74799500.0
3047,10.0,94.0,2002,22.0,21.0,17000000.0,37939784.0,95092664.0,4.3,78092664.0
3048,1.0,87.0,2003,66.0,21.0,17000000.0,37667744.0,45312216.0,6.6,28312216.0
3049,3.0,107.0,2007,66.0,21.0,17000000.0,35662732.0,57263440.0,8.9,40263440.0
3050,3.0,81.0,1998,66.0,21.0,17000000.0,30331164.0,30331164.0,8.9,13331164.0
3051,6.0,86.0,2011,66.0,21.0,17000000.0,27865572.0,38028230.0,4.8,21028230.0
3052,11.0,133.0,2010,66.0,21.0,17000000.0,27163592.0,39233230.0,8.8,22233230.0
3053,0.0,96.0,1982,61.0,21.0,17000000.0,26918576.0,26919100.0,6.9,9919100.0
3054,3.0,95.0,2010,66.0,21.0,17000000.0,24719880.0,24719880.0,8.0,7719880.0
3055,3.0,98.0,2003,66.0,21.0,17000000.0,22734486.0,23734486.0,4.6,6734486.0
3056,3.0,107.0,2006,66.0,21.0,17000000.0,21170564.0,21170564.0,8.6,4170564.0
3057,10.0,108.0,2001,66.0,21.0,17000000.0,19693892.0,19693892.0,4.0,2693892.0
3058,11.0,121.0,1998,22.0,21.0,17000000.0,16316273.0,16316273.0,8.3,-683727.0
3059,3.0,110.0,2006,66.0,21.0,17000000.0,15680099.0,15680099.0,5.2,-1319901.0
3060,0.0,91.0,1987,65.0,21.0,17000000.0,14522355.0,36700000.0,1.6,19700000.0
3061,7.0,89.0,2002,10.0,21.0,17000000.0,12840842.0,16140842.0,3.8,-859158.0
3062,1.0,77.0,1999,10.0,21.0,17000000.0,11634458.0,11634458.0,6.0,-5365542.0
3063,6.0,153.0,1963,66.0,21.0,17000000.0,10000000.0,10000000.0,5.5,-7000000.0
3064,10.0,95.0,2009,66.0,21.0,17000000.0,8677425.0,20477424.0,4.4,3477424.0
3065,2.0,107.0,2006,66.0,21.0,17000000.0,7314027.0,16510971.0,3.1,-489029.0
3066,6.0,100.0,2008,10.0,21.0,17000000.0,7070641.0,8607815.0,5.1,-8392185.0
3067,0.0,110.0,2006,66.0,21.0,17000000.0,6855137.0,9729088.0,5.0,-7270912.0
3068,7.0,82.0,2012,66.0,21.0,17000000.0,4936819.0,10637281.0,2.4,-6362719.0
3069,6.0,110.0,2004,66.0,21.0,17000000.0,2694071.0,2694071.0,6.2,-14305929.0
3070,6.0,110.0,1986,66.0,21.0,17000000.0,2315000.0,2315000.0,1.5,-14685000.0
3071,1.0,80.0,2010,22.0,21.0,17000000.0,2231474.0,8609949.0,7.3,-8390051.0
3072,1.0,102.0,1981,66.0,21.0,17000000.0,2110050.0,2110050.0,5.1,-14889950.0
3073,6.0,98.0,2003,32.0,21.0,17000000.0,1569918.0,9438074.0,6.9,-7561926.0
3074,6.0,104.0,2016,66.0,21.0,17000000.0,1361045.0,7265283.0,7.1,-9734717.0
3075,6.0,89.0,2019,66.0,21.0,17000000.0,623088.0,624531.0,5.0,-16375469.0
3076,9.0,144.0,2007,66.0,21.0,17000000.0,275380.0,364607.0,4.1,-16635393.0
3077,6.0,119.0,2015,5.0,21.0,17000000.0,195792.0,3917679.0,4.9,-13082321.0
3078,1.0,85.0,2015,22.0,24.0,17000000.0,195792.0,14534046.0,6.1,-2465954.0
3079,1.0,110.0,2009,22.0,24.0,17000000.0,195792.0,13446115.0,8.9,-3553885.0
3080,6.0,111.0,2016,66.0,21.0,16800000.0,6469813.0,7313697.0,6.6,-9486303.0
3081,6.0,115.0,2006,66.0,21.0,16800000.0,223202.0,2281089.0,9.2,-14518911.0
3082,3.0,102.0,1991,66.0,21.0,16500000.0,58011484.0,58011484.0,8.4,41511484.0
3083,6.0,125.0,1987,66.0,21.0,16500000.0,43848100.0,43848100.0,8.1,27348100.0
3084,6.0,110.0,1995,66.0,21.0,16500000.0,42993776.0,134993780.0,8.1,118493780.0
3085,6.0,110.0,2006,66.0,21.0,16500000.0,39868640.0,83792060.0,7.9,67292060.0
3086,6.0,120.0,2007,32.0,21.0,16500000.0,18663912.0,39380830.0,7.4,22880830.0
3087,6.0,126.0,2003,66.0,21.0,16500000.0,13005485.0,16154786.0,8.3,-345214.0
3088,3.0,108.0,2007,66.0,21.0,16500000.0,11892415.0,13636339.0,7.0,-2863661.0
3089,3.0,111.0,2018,22.0,21.0,16500000.0,11892415.0,8126380.0,6.1,-8373620.0
3090,6.0,128.0,1989,66.0,21.0,16400000.0,95860110.0,239500000.0,9.2,223100000.0
3091,3.0,106.0,1994,66.0,21.0,16000000.0,127175380.0,246400000.0,7.8,230400000.0
3092,10.0,96.0,1989,66.0,21.0,16000000.0,92823544.0,92999400.0,7.6,76999400.0
3093,3.0,110.0,2000,66.0,21.0,16000000.0,68525610.0,119739110.0,9.4,103739110.0
3094,6.0,129.0,1982,66.0,21.0,16000000.0,53977250.0,53977250.0,7.6,37977250.0
3095,6.0,106.0,1999,66.0,21.0,16000000.0,52894170.0,54294170.0,7.6,38294170.0
3096,6.0,94.0,2012,66.0,21.0,16000000.0,45512464.0,68848450.0,8.6,52848450.0
3097,6.0,100.0,2011,22.0,21.0,16000000.0,44667096.0,128113650.0,8.7,112113650.0
3098,7.0,87.0,2009,66.0,21.0,16000000.0,42670410.0,78208820.0,7.4,62208820.0
3099,1.0,80.0,2002,66.0,21.0,16000000.0,40363530.0,40363530.0,7.0,24363530.0
3100,7.0,84.0,2006,66.0,21.0,16000000.0,39517764.0,50517764.0,5.3,34517764.0
3101,7.0,119.0,2006,43.0,43.0,16000000.0,37634616.0,87041570.0,6.8,71041570.0
3102,11.0,91.0,2011,66.0,21.0,16000000.0,37300108.0,52545708.0,2.7,36545708.0
3103,7.0,90.0,2007,66.0,21.0,16000000.0,35374830.0,53774830.0,4.4,37774830.0
3104,6.0,110.0,1984,65.0,21.0,16000000.0,34609720.0,34609720.0,9.1,18609720.0
3105,1.0,94.0,2001,66.0,21.0,16000000.0,33357476.0,43057550.0,4.4,27057550.0
3106,0.0,110.0,1991,66.0,21.0,16000000.0,29090444.0,29090444.0,4.2,13090444.0
3107,6.0,130.0,2001,66.0,21.0,16000000.0,28734552.0,28734552.0,8.7,12734552.0
3108,11.0,92.0,2021,66.0,21.0,16000000.0,27568036.0,57510520.0,6.2,41510520.0
3109,3.0,91.0,2001,66.0,21.0,16000000.0,27087696.0,30987696.0,6.3,14987696.0
3110,3.0,115.0,2008,66.0,21.0,16000000.0,26902076.0,50103810.0,7.3,34103810.0
3111,3.0,121.0,2007,22.0,21.0,16000000.0,23618786.0,80976740.0,8.9,64976740.0
3112,3.0,97.0,2008,59.0,21.0,16000000.0,23216708.0,104504820.0,7.4,88504820.0
3113,6.0,108.0,2019,66.0,21.0,16000000.0,22782372.0,78870910.0,6.9,62870910.0
3114,3.0,105.0,2019,66.0,21.0,16000000.0,22370452.0,29634768.0,7.9,13634768.0
3115,10.0,94.0,2000,66.0,21.0,16000000.0,21799652.0,21799652.0,5.0,5799652.0
3116,11.0,116.0,2018,66.0,21.0,16000000.0,20537136.0,20739324.0,6.9,4739324.0
3117,11.0,106.0,1994,22.0,21.0,16000000.0,19284974.0,45284976.0,7.6,29284976.0
3118,6.0,113.0,2010,66.0,21.0,16000000.0,19068240.0,56506120.0,6.7,40506120.0
3119,6.0,110.0,2002,66.0,21.0,16000000.0,16357770.0,21657770.0,8.1,5657770.0
3120,7.0,102.0,2009,66.0,21.0,16000000.0,16204793.0,31943400.0,7.3,15943400.0
3121,3.0,96.0,2000,66.0,21.0,16000000.0,15427192.0,15980376.0,4.6,-19624.0
3122,3.0,85.0,1987,66.0,21.0,16000000.0,14792779.0,14792779.0,8.4,-1207221.0
3123,6.0,101.0,2003,66.0,21.0,16000000.0,14108518.0,14125516.0,6.4,-1874484.0
3124,11.0,111.0,2014,66.0,21.0,16000000.0,14019924.0,20769208.0,5.6,4769208.0
3125,3.0,86.0,2004,66.0,21.0,16000000.0,13922211.0,14553807.0,5.1,-1446193.0
3126,3.0,108.0,1988,66.0,21.0,16000000.0,13854000.0,13854000.0,3.0,-2146000.0
3127,6.0,115.0,2012,66.0,21.0,16000000.0,12431792.0,12617472.0,7.4,-3382528.0
3128,11.0,110.0,1999,66.0,21.0,16000000.0,11810854.0,11810854.0,6.8,-4189146.0
3129,3.0,110.0,2004,66.0,21.0,16000000.0,11540112.0,11540112.0,8.8,-4459888.0
3130,0.0,110.0,1979,66.0,21.0,16000000.0,8400000.0,8400000.0,2.4,-7600000.0
3131,0.0,116.0,1986,65.0,21.0,16000000.0,5900000.0,12900000.0,7.9,-3100000.0
3132,6.0,116.0,2016,66.0,21.0,16000000.0,5083906.0,7171320.0,6.9,-8828680.0
3133,10.0,110.0,2002,66.0,21.0,16000000.0,4839383.0,14839383.0,4.9,-1160617.0
3134,6.0,110.0,2000,66.0,21.0,16000000.0,4734235.0,6615452.0,8.8,-9384548.0
3135,3.0,110.0,1999,66.0,21.0,16000000.0,4217115.0,5825314.0,8.2,-10174686.0
3136,6.0,119.0,2007,65.0,21.0,16000000.0,3287315.0,8120148.0,7.3,-7879852.0
3137,12.0,120.0,2014,22.0,21.0,16000000.0,2429989.0,8217571.0,5.3,-7782429.0
3138,11.0,101.0,2013,22.0,21.0,16000000.0,2322593.0,22594052.0,6.3,6594052.0
3139,6.0,120.0,2014,66.0,21.0,16000000.0,2013456.0,7585011.0,7.3,-8414989.0
3140,0.0,110.0,1997,66.0,21.0,16000000.0,1686429.0,1686429.0,2.0,-14313571.0
3141,6.0,110.0,2005,13.0,21.0,16000000.0,1669971.0,2814566.0,8.7,-13185434.0
3142,3.0,106.0,2008,22.0,24.0,16000000.0,1477650.0,247474500.0,9.2,231474500.0
3143,7.0,116.0,2020,53.0,34.0,16000000.0,1224525.0,35077948.0,6.0,19077948.0
3144,3.0,119.0,2014,66.0,21.0,16000000.0,705908.0,1685403.0,8.0,-14314597.0
3145,9.0,93.0,2019,66.0,21.0,16000000.0,441366.0,1573603.0,4.1,-14426397.0
3146,6.0,106.0,2010,22.0,21.0,16000000.0,337997.0,1467278.0,7.1,-14532722.0
3147,6.0,92.0,2008,11.0,21.0,16000000.0,31631.0,31631.0,3.2,-15968369.0
3148,10.0,92.0,2012,66.0,21.0,16000000.0,3361.0,94812.0,8.6,-15905188.0
3149,0.0,120.0,2010,53.0,34.0,16000000.0,3361.0,64733390.0,6.3,48733390.0
3150,6.0,93.0,2010,66.0,21.0,16000000.0,3361.0,47707416.0,7.1,31707416.0
3151,11.0,110.0,2013,22.0,0.0,16000000.0,3361.0,1844228.0,9.1,-14155772.0
3152,3.0,93.0,2018,66.0,21.0,15800000.0,11277120.0,16955672.0,6.2,1155672.0
3153,1.0,117.0,2020,36.0,33.0,15750000.0,47700000.0,504236380.0,8.1,488486380.0
3154,3.0,104.0,2018,66.0,21.0,15700000.0,39282228.0,63288856.0,9.2,47588856.0
3155,3.0,91.0,2002,66.0,21.0,15600000.0,13571817.0,13771817.0,3.9,-1828183.0
3156,6.0,119.0,2020,65.0,21.0,15600000.0,1876298.0,13211271.0,5.4,-2388729.0
3157,6.0,140.0,2007,22.0,24.0,15500000.0,10299782.0,88611840.0,7.9,73111840.0
3158,6.0,115.0,2002,10.0,7.0,15500000.0,1693000.0,1757694.0,7.1,-13742306.0
3159,11.0,93.0,2007,66.0,21.0,15500000.0,1237615.0,1237615.0,5.5,-14262385.0
3160,6.0,99.0,2005,66.0,21.0,15500000.0,517262.0,517262.0,5.0,-14982738.0
3161,6.0,110.0,2010,66.0,21.0,15500000.0,318623.0,318623.0,8.2,-15181377.0
3162,9.0,140.0,2021,22.0,21.0,15500000.0,318623.0,3348707.0,7.6,-12151293.0
3163,6.0,119.0,2015,65.0,21.0,15495600.0,12236500.0,29729450.0,7.2,14233850.0
3164,6.0,110.0,2002,65.0,25.0,15300000.0,81525.0,7000000.0,6.9,-8300000.0
3165,7.0,96.0,2006,66.0,21.0,15250000.0,7802450.0,12930343.0,6.3,-2319657.0
3166,3.0,103.0,1990,66.0,21.0,15000000.0,285761250.0,476683550.0,8.0,461683550.0
3167,3.0,105.0,1984,66.0,21.0,15000000.0,234760480.0,316300000.0,8.2,301300000.0
3168,0.0,110.0,1986,66.0,21.0,15000000.0,180470500.0,357469540.0,8.3,342469540.0
3169,3.0,116.0,1982,66.0,21.0,15000000.0,177200000.0,177200000.0,8.1,162200000.0
3170,3.0,102.0,1987,66.0,21.0,15000000.0,167780960.0,167780960.0,6.0,152780960.0
3171,6.0,118.0,2010,65.0,21.0,15000000.0,138797460.0,430061220.0,8.8,415061220.0
3172,6.0,121.0,1999,66.0,21.0,15000000.0,130058050.0,356258050.0,9.3,341258050.0
3173,0.0,120.0,2000,13.0,36.0,15000000.0,128067810.0,213514670.0,7.8,198514670.0
3174,3.0,105.0,1988,66.0,21.0,15000000.0,111936380.0,216600000.0,7.9,201600000.0
3175,7.0,111.0,1996,66.0,21.0,15000000.0,103046664.0,173046660.0,8.1,158046660.0
3176,7.0,109.0,2017,66.0,21.0,15000000.0,102092200.0,305384860.0,6.7,290384860.0
3177,3.0,92.0,2013,66.0,21.0,15000000.0,102003016.0,160903020.0,6.0,145903020.0
3178,3.0,101.0,1978,66.0,21.0,15000000.0,98800000.0,98800000.0,6.8,83800000.0
3179,6.0,152.0,1985,66.0,21.0,15000000.0,94029470.0,94029470.0,8.7,79029470.0
3180,6.0,113.0,2014,66.0,21.0,15000000.0,91125144.0,227328590.0,9.1,212328590.0
3181,3.0,92.0,1988,66.0,21.0,15000000.0,74220410.0,74837064.0,8.2,59837064.0
3182,1.0,212.0,1959,66.0,21.0,15000000.0,73000000.0,73259016.0,6.9,58259016.0
3183,11.0,103.0,2016,66.0,21.0,15000000.0,72083000.0,108286424.0,7.9,93286424.0
3184,7.0,109.0,2013,10.0,21.0,15000000.0,71628180.0,148095570.0,8.0,133095570.0
3185,3.0,110.0,1980,66.0,21.0,15000000.0,69847340.0,69847340.0,6.0,54847340.0
3186,6.0,124.0,1980,66.0,21.0,15000000.0,67182780.0,67182780.0,7.1,52182780.0
3187,0.0,110.0,1987,66.0,21.0,15000000.0,65192350.0,120192350.0,8.6,105192350.0
3188,1.0,92.0,2010,66.0,21.0,15000000.0,64003624.0,76954310.0,4.9,61954310.0
3189,3.0,98.0,1983,66.0,21.0,15000000.0,61400000.0,61400000.0,8.6,46400000.0
3190,7.0,109.0,2007,66.0,21.0,15000000.0,58269150.0,77514400.0,7.0,62514400.0
3191,6.0,103.0,2006,65.0,21.0,15000000.0,56441710.0,128885870.0,7.6,113885870.0
3192,3.0,118.0,2007,66.0,21.0,15000000.0,55204524.0,55934176.0,7.8,40934176.0
3193,7.0,95.0,2012,10.0,21.0,15000000.0,54333290.0,128955896.0,6.6,113955896.0
3194,6.0,118.0,1994,66.0,21.0,15000000.0,50003304.0,50003304.0,7.4,35003304.0
3195,6.0,183.0,1978,65.0,21.0,15000000.0,50000000.0,50057796.0,9.1,35057796.0
3196,2.0,134.0,2018,66.0,21.0,15000000.0,49275340.0,93411420.0,8.3,78411420.0
3197,7.0,87.0,2006,66.0,21.0,15000000.0,47860216.0,67215430.0,4.4,52215430.0
3198,1.0,88.0,2002,66.0,21.0,15000000.0,47811276.0,52461016.0,4.4,37461016.0
3199,6.0,104.0,1997,66.0,21.0,15000000.0,44906630.0,63706630.0,6.7,48706630.0
3200,6.0,105.0,1997,66.0,21.0,15000000.0,43057470.0,64252040.0,7.6,49252040.0
3201,11.0,95.0,2013,66.0,21.0,15000000.0,42930464.0,57907736.0,8.3,42907736.0
3202,1.0,94.0,2003,66.0,21.0,15000000.0,42734456.0,55534456.0,8.9,40534456.0
3203,7.0,98.0,2015,66.0,21.0,15000000.0,42725476.0,61788390.0,5.1,46788390.0
3204,11.0,109.0,2012,66.0,21.0,15000000.0,41003372.0,57586610.0,8.6,42586610.0
3205,7.0,104.0,1998,66.0,21.0,15000000.0,40283320.0,40283320.0,8.2,25283320.0
3206,6.0,110.0,1993,66.0,21.0,15000000.0,39100956.0,39100956.0,7.4,24100956.0
3207,3.0,82.0,2001,66.0,21.0,15000000.0,37882550.0,62401344.0,5.5,47401344.0
3208,6.0,119.0,2014,66.0,21.0,15000000.0,37880356.0,52460544.0,6.9,37460544.0
3209,1.0,210.0,1962,65.0,5.0,15000000.0,37495384.0,69995050.0,9.3,54995050.0
3210,6.0,123.0,2014,66.0,21.0,15000000.0,35893536.0,123327700.0,9.0,108327700.0
3211,0.0,100.0,2011,66.0,21.0,15000000.0,35060690.0,81357930.0,6.9,66357930.0
3212,11.0,110.0,2000,66.0,21.0,15000000.0,35007180.0,35007180.0,7.0,20007180.0
3213,6.0,189.0,1966,66.0,21.0,15000000.0,34562224.0,34562224.0,6.3,19562224.0
3214,2.0,119.0,2018,32.0,21.0,15000000.0,34366784.0,95872140.0,7.0,80872140.0
3215,3.0,86.0,2003,66.0,21.0,15000000.0,34308900.0,34499204.0,8.2,19499204.0
3216,10.0,99.0,2009,66.0,21.0,15000000.0,33862904.0,40127260.0,3.0,25127260.0
3217,6.0,110.0,2000,66.0,21.0,15000000.0,33771176.0,40862056.0,9.2,25862056.0
3218,7.0,105.0,2009,66.0,21.0,15000000.0,33392972.0,38512850.0,7.0,23512850.0
3219,7.0,110.0,2009,66.0,21.0,15000000.0,32752216.0,46526244.0,5.2,31526244.0
3220,3.0,106.0,2005,66.0,21.0,15000000.0,32647042.0,33508484.0,8.0,18508484.0
3221,7.0,98.0,2021,66.0,21.0,15000000.0,32638038.0,47227560.0,6.7,32227560.0
3222,10.0,88.0,2005,66.0,21.0,15000000.0,31726996.0,47175040.0,8.6,32175040.0
3223,1.0,98.0,1987,66.0,21.0,15000000.0,30857000.0,31046322.0,9.4,16046322.0
3224,7.0,89.0,2002,66.0,21.0,15000000.0,30259652.0,37659652.0,2.5,22659652.0
3225,6.0,123.0,2007,66.0,21.0,15000000.0,30226144.0,30261292.0,7.4,15261292.0
3226,6.0,114.0,2014,66.0,21.0,15000000.0,30127964.0,30138912.0,7.2,15138912.0
3227,1.0,118.0,1981,65.0,21.0,15000000.0,30000000.0,44400000.0,7.0,29400000.0
3228,3.0,89.0,2004,25.0,21.0,15000000.0,29331068.0,33118854.0,3.5,18118854.0
3229,10.0,111.0,1998,66.0,21.0,15000000.0,29145924.0,29145924.0,6.5,14145924.0
3230,7.0,100.0,2007,59.0,21.0,15000000.0,28638916.0,64232710.0,6.6,49232710.0
3231,2.0,110.0,1997,59.0,21.0,15000000.0,28084356.0,31070412.0,8.7,16070412.0
3232,6.0,124.0,2000,10.0,21.0,15000000.0,27441122.0,27709624.0,8.5,12709624.0
3233,10.0,97.0,2017,66.0,21.0,15000000.0,27020284.0,37336870.0,5.8,22336870.0
3234,7.0,90.0,2000,66.0,21.0,15000000.0,26421314.0,47721310.0,1.8,32721310.0
3235,6.0,155.0,1997,66.0,21.0,15000000.0,26410772.0,43111724.0,8.9,28111724.0
3236,1.0,103.0,2010,66.0,21.0,15000000.0,26167002.0,27469620.0,7.1,12469620.0
3237,7.0,88.0,2021,66.0,21.0,15000000.0,25314752.0,51884504.0,7.6,36884504.0
3238,11.0,108.0,2014,66.0,21.0,15000000.0,25018120.0,34820336.0,4.6,19820336.0
3239,7.0,101.0,1996,66.0,21.0,15000000.0,24769466.0,55669464.0,6.5,40669464.0
